time,75,74,73,72,71,70,69,68,67,66,65,64,63,62,61,60,59,58,57,56,55,54,53,52,51,50,49,48,47,46,24,25,26,27,28,29,30,31,32,33,34,35,45,44,43,42,41,40,39,38,37,36,23,22,9,8,7,6,5,4,3,2,1,0,10,11,12,13,14,15,16,17,18,19,20,21
0,1440,1800,1800,1440,1440,720,720,1800,1440,1440,720,720,1440,1080,720,1800,2160,1080,1440,720,2160,1080,1080,1800,2160,3600,2880,1080,1080,1800,1080,1440,720,720,1440,1440,1800,720,720,1440,1440,1800,1440,1080,1440,2160,1440,1440,2160,720,1440,1800,720,1800,1080,1800,1440,1080,1440,2160,1440,1440,2160,720,1080,2880,3600,2160,1800,1080,1080,2160,720,1440,1080,2160
100,1440,1800,1800,1440,1440,720,720,1800,1440,1440,720,720,1440,1080,720,1800,2160,1080,1440,720,2160,1080,1080,1800,2160,3600,2880,1080,1080,1800,1080,1440,720,720,1440,1440,1800,720,720,1440,1440,1800,1440,1080,1440,2160,1440,1440,2160,720,1440,1800,720,1800,1080,1800,1440,1080,1440,2160,1440,1440,2160,720,1080,2880,3600,2160,1800,1080,1080,2160,720,1440,1080,2160
200,1440,1800,1800,1440,1440,720,720,1800,1440,1440,720,720,1440,1080,720,1800,2160,1080,1440,720,2160,1080,1080,1800,2160,3600,2880,1080,1080,1800,1080,1440,720,720,1440,1440,1800,720,720,1440,1440,1800,1440,1080,1440,2160,1440,1440,2160,720,1440,1800,720,1800,1080,1800,1440,1080,1440,2160,1440,1440,2160,720,1080,2880,3600,2160,1800,1080,1080,2160,720,1440,1080,2160
300,1440,1800,1800,1440,1440,720,720,1800,1440,1440,720,720,1440,1080,720,1800,2160,1080,1440,720,2160,1080,1080,1800,2160,3600,2880,1080,1080,1800,1080,1440,720,720,1440,1440,1800,720,720,1440,1440,1800,1440,1080,1440,2160,1440,1440,2160,720,1440,1800,720,1800,1080,1800,1440,1080,1440,2160,1440,1440,2160,720,1080,2880,3600,2160,1800,1080,1080,2160,720,1440,1080,2160
400,1440,1800,1800,1440,1440,720,720,1800,1440,1440,720,720,1440,1080,720,1800,2160,1080,1440,720,2160,1080,1080,1800,2160,3600,2880,1080,1080,1800,1080,1440,720,720,1440,1440,1800,720,720,1440,1440,1800,1440,1080,1440,2160,1440,1440,2160,720,1440,1800,720,1800,1080,1800,1440,1080,1440,2160,1440,1440,2160,720,1080,2880,3600,2160,1800,1080,1080,2160,720,1440,1080,2160
500,1440,1800,1800,1440,1440,720,720,1800,1440,1440,720,720,1440,1080,720,1800,2160,1080,1440,720,2160,1080,1080,1800,2160,3600,2880,1080,1080,1800,1080,1440,720,720,1440,1440,1800,720,720,1440,1440,1800,1440,1080,1440,2160,1440,1440,2160,720,1440,1800,720,1800,1080,1800,1440,1080,1440,2160,1440,1440,2160,720,1080,2880,3600,2160,1800,1080,1080,2160,720,1440,1080,2160
600,1440,1800,1800,1440,1440,720,720,1800,1440,1440,720,720,1440,1080,720,1800,2160,1080,1440,720,2160,1080,1080,1800,2160,3600,2880,1080,1080,1800,1080,1440,720,720,1440,1440,1800,720,720,1440,1440,1800,1440,1080,1440,2160,1440,1440,2160,720,1440,1800,720,1800,1080,1800,1440,1080,1440,2160,1440,1440,2160,720,1080,2880,3600,2160,1800,1080,1080,2160,720,1440,1080,2160
700,1440,1800,1800,1440,1440,720,720,1800,1440,1440,720,720,1440,1080,720,1800,2160,1080,1440,720,2160,1080,1080,1800,2160,3600,2880,1080,1080,1800,1080,1440,720,720,1440,1440,1800,720,720,1440,1440,1800,1440,1080,1440,2160,1440,1440,2160,720,1440,1800,720,1800,1080,1800,1440,1080,1440,2160,1440,1440,2160,720,1080,2880,3600,2160,1800,1080,1080,2160,720,1440,1080,2160
800,1440,1800,1800,1440,1440,733,733,1800,1440,1440,720,720,1440,1080,731,1800,2160,1080,1440,720,2160,1080,1080,1800,2160,3600,2880,1080,1080,1800,1080,1440,729,720,1440,1440,1800,720,720,1440,1440,1800,1440,1080,1440,2160,1440,1440,2160,735,1440,1800,720,1800,1080,1800,1440,1080,1440,2160,1440,1440,2160,720,1080,2880,3600,2160,1800,1080,1080,2160,724,1440,1080,2160
